file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
S7_011,0.0,4.512875,audio,-50.912057407150776,-53.912461183509045,2.7225325133242384,12.15803132276509
S5_060,0.0,4.4615,audio,-46.53279147982063,-50.74002025001928,2.7225325133242384,16.761018671833206
S8_042,0.0,3.619375,audio,-46.21259387948895,-50.050799233572825,2.722531231687249,17.22225906755392
S7_031,0.0,3.0635625,audio,-53.018286611519606,-57.605428842397835,2.721156271518092,11.904791899690888
S7_074,0.0,4.587,audio,-51.30231736791939,-55.433517899624135,2.715141129789088,10.590037793652963
S6_041,0.0,4.90025,audio,-46.685227997448976,-48.28386531732021,2.699727139569226,17.245039259274513
S7_112,0.0,1.649375,audio,-43.56229580965909,-51.39958114624024,2.697449443747104,13.909577703874362
S8_036,0.0,6.945,audio,-42.32941209532374,-48.71298971408751,2.6952785077842454,16.56800370948951
S7_051,0.0,4.478875,audio,-48.01226806640625,-52.76094703674316,2.6952785077842454,13.245075686720345
S7_110,0.0,3.2044375,audio,-52.14823608398437,-55.62446117401123,2.6919596933637853,15.779109724175974
S5_082,0.0,1.2521875,audio,-48.9053125,-54.3254018511091,2.6812553665025285,12.75858083986412
S8_098,0.0,3.112875,audio,-51.67448754019293,-56.444295381244864,2.669856493556385,16.281171124314405
W1_021,0.0,1.6255,audio,-39.14956084643405,-44.13044993082682,2.6660699702550565,14.548393804993697
W1_121,0.0,1.7490625,audio,-38.43685546875,-41.7911262512207,2.6660699702550565,16.033214703543102
S6_063,0.0,2.21075,audio,-46.114606900452486,-50.080049651009695,2.660715506890302,14.714997142336124
W3_017,0.0,1.548625,audio,-35.913208795362905,-47.94725545247396,2.652677065492417,16.054589391484974
S7_090,0.0,2.2088125,audio,-46.12807992788461,-52.472767756535454,2.6387348925334186,15.511183970426082
S5_012,0.0,4.7703125,audio,-51.86584037604822,-53.52765199614734,2.632006492562535,13.869016792041888
S7_033,0.0,4.0265625,audio,-50.6666262794665,-55.66154098510742,2.6309030994024005,15.956129224539374
S5_029,0.0,3.8651875,audio,-47.757201833010335,-51.483915100097654,2.6214456406775493,15.598772211869203
S5_111,0.0,1.837875,audio,-47.78544815726902,-54.36483868685636,2.6214441498756154,13.3994296537863
W5_033,0.0,1.4541875,audio,-40.67456559806035,-46.46907615661621,2.621443777175132,15.298179026099318
W1_161,0.0,1.29275,audio,-42.24795603197674,-50.624202728271484,2.6206533299497266,14.383452142979614
W1_196,0.0,3.536125,audio,-42.76795881885593,-47.34060170100285,2.61777954606208,16.16456371606066
S7_001,0.0,4.01025,audio,-49.11119661783042,-50.60162718399711,2.602970231348598,14.418035423574288
S7_043,0.0,4.3221875,audio,-52.36220070167824,-56.12528398301866,2.595906373312093,13.691031085209584
S5_033,0.0,4.3635,audio,-50.37399207998853,-52.31177965799967,2.594773743278614,10.114911434309825
S7_028,0.0,4.1081875,audio,-51.17628972779806,-54.8828977769421,2.588091152685517,16.02649943312161
W3_177,0.0,1.350375,audio,-36.65862991898148,-47.651084899902344,2.5831583164434098,12.971944326323698
W2_048,0.0,1.888625,audio,-42.25042369378307,-51.47511577606201,2.5737283999921163,11.915594100482242
S6_064,0.0,3.6761875,audio,-46.76567276664402,-49.69527882167271,2.5737243997196386,16.453314666097587
S8_093,0.0,3.582375,audio,-49.890183091829606,-53.156888359471374,2.5703477129151726,19.030689441124075
W2_064,0.0,1.7469375,audio,-40.720814732142856,-46.844154357910156,2.5698910043255037,12.6810604019174
W1_060,0.0,1.5875,audio,-35.246188949488996,-44.37203407287598,2.5698617387157245,16.39962076556279
W1_037,0.0,1.33075,audio,-38.305961436795116,-45.09984588623047,2.5698617387157245,17.656569449158233
W2_145,0.0,1.548625,audio,-41.02069997479839,-49.854618072509766,2.5698612633429225,14.59528125996188
W1_002,0.0,1.3118125,audio,-32.452550989980914,-42.29810905456543,2.5698612633429225,18.197934631466694
W1_017,0.0,1.616,audio,-35.30260778356482,-38.92611567179362,2.5673137374021127,16.29791799054972
S7_065,0.0,2.065125,audio,-48.39230921648551,-55.59549153645833,2.5643567550576973,13.987403999297086
W1_103,0.0,1.29275,audio,-36.0653312742248,-46.7212168375651,2.5603424689348944,17.321181152014013
W1_116,0.0,1.5304375,audio,-39.66138812295752,-44.06749979654948,2.5603424689348944,15.19513954788007
W1_144,0.0,1.31175,audio,-42.108070431774806,-48.209879557291664,2.5603418718672772,17.480451252114754
W2_202,0.0,2.3040625,audio,-41.87493206521739,-52.66890504625108,2.5603418718672772,12.953622519884188
W2_008,0.0,1.5864375,audio,-39.73188138757862,-45.935251235961914,2.5592068209728334,14.846535147328915
S8_041,0.0,5.8643125,audio,-45.52181100682594,-49.036677265167235,2.555353255064461,16.641214402400365
W1_025,0.0,1.482875,audio,-35.67560639252534,-38.9916737874349,2.5524070345265484,16.132410015334695
W1_039,0.0,1.368875,audio,-37.31749686359489,-45.14455032348633,2.5524070345265484,18.269038559460697
S8_105,0.0,4.926,audio,-43.7252868280933,-48.552590122929324,2.5486563111830525,16.676567782795303
S7_005,0.0,4.0776875,audio,-46.136038985906865,-50.574531827654155,2.545914352057361,13.538284014348356
W1_009,0.0,1.5874375,audio,-36.23922403203616,-42.797417640686035,2.545911548015455,15.699191087869817
W2_085,0.0,1.8413125,audio,-40.205322265625,-50.60625712076823,2.545911548015455,10.939077993167007
W3_025,0.0,1.548625,audio,-41.08409778225806,-49.65451176961263,2.545911548015455,14.386130389600286
S6_104,0.0,3.472625,audio,-44.88178528007925,-50.45367290355541,2.5398965669558113,16.03267260934657
W5_026,0.0,1.9074375,audio,-43.02849415085078,-48.124610900878906,2.5337587838884508,12.414987240408077
S8_033,0.0,5.2775625,audio,-41.99607525449811,-49.30530798775809,2.5337572066052925,13.06891940770072
S8_012,0.0,3.025,audio,-44.764893383869634,-46.9637038490989,2.5260321278568667,14.024239248240658
W5_003,0.0,1.558125,audio,-41.21500338040865,-52.86127599080404,2.517500459472567,12.924105441428365
W1_126,0.0,1.3498125,audio,-38.797110098379626,-51.918958028157554,2.5175001156304475,12.826940686896098
W5_151,0.0,1.69025,audio,-38.55314175758136,-46.14308293660482,2.5174997717883274,13.202252085446595
W2_097,0.0,1.9451875,audio,-40.57560847355769,-50.52572758992513,2.5174990841040876,12.971824854862056
S5_062,0.0,5.8713125,audio,-51.18817211456559,-53.11304200490316,2.51423048017841,15.541803285183498
S6_119,0.0,2.9935625,audio,-43.13057522470736,-45.162082944597515,2.5075097123673578,17.241869818502845
W3_198,0.0,3.1444375,audio,-46.987046551552545,-52.34361714902131,2.5075097123673578,15.561115718536014
S8_029,0.0,5.6615,audio,-43.622235948542404,-50.821778684049036,2.5075084307303688,17.24483435813032
W2_187,0.0,1.86025,audio,-42.24755071824597,-52.28660038539341,2.5075084307303688,10.399590232089238
S8_115,0.0,2.81225,audio,-47.327422987099645,-54.55764352707636,2.5075071490933794,15.961928255626582
S8_097,0.0,3.9015,audio,-49.987955729166664,-53.12454995876405,2.507504585819401,17.942724880699622
S7_081,0.0,1.6261875,audio,-42.94007920341258,-48.18133290608724,2.497810014065494,13.648898749270888
W1_029,0.0,1.27375,audio,-33.587310070127955,-40.55851364135742,2.4963867388734644,17.30604710631654
S7_036,0.0,3.6139375,audio,-48.70228099030471,-53.31377200422616,2.496386366172981,16.342270951558397
S7_002,0.0,4.4849375,audio,-49.902539934430806,-54.04082785712348,2.4911152889614026,13.311662000334984
S6_117,0.0,2.4549375,audio,-45.05545679209184,-49.59659360802692,2.491114072052629,16.667884960239462
W2_223,0.0,2.9839375,audio,-41.698006239513425,-47.99176228841146,2.480984780960723,15.16753580938408
W1_001,0.0,1.26425,audio,-40.07421875,-42.998151779174805,2.4730853916985436,20.516553117314658
W2_146,0.0,1.52975,audio,-41.50652637357026,-52.03006490071615,2.462819020567671,15.820514670296063
W1_115,0.0,1.3783125,audio,-41.53648663949275,-50.059149424235024,2.462115394942783,6.994697455147275
W1_101,0.0,1.4448125,audio,-38.192481146918404,-42.39482180277506,2.459048114806404,16.837321594878496
W2_222,0.0,2.7950625,audio,-45.50770438058036,-52.62361717224121,2.4590469699888526,15.245246096022736
S5_042,0.0,3.0346875,audio,-48.87078112108086,-48.75411524091448,2.4568766079102327,9.754740430271998
S5_115,0.0,2.72375,audio,-46.536753934972424,-48.531549800526015,2.456219540468804,16.024639828825855
S7_022,0.0,3.9835,audio,-46.92894649026382,-52.52225197062773,2.4545552075594363,15.972709410688928
W5_074,0.0,1.6808125,audio,-44.596839541480655,-51.53782653808594,2.435869739521771,14.0726123892391
W5_131,0.0,1.5769375,audio,-43.212062401107595,-52.52965545654297,2.435869739521771,12.294136509443643
W5_152,0.0,1.3314375,audio,-38.464840078712406,-52.737962086995445,2.4358692342951636,17.103457076689367
S8_026,0.0,6.76925,audio,-45.82532369368538,-50.89565283911569,2.4265431018611574,15.63173656984345
W2_012,0.0,1.5769375,audio,-41.47666139240506,-50.06146240234375,2.4229714305831327,18.12527658152717
S6_058,0.0,3.5039375,audio,-45.82538504464286,-48.65102430490347,2.422971000410408,14.96394868244699
W2_176,0.0,1.6053125,audio,-41.03775839479814,-49.189958572387695,2.421212805228742,14.698153384063414
S7_064,0.0,3.6955625,audio,-51.263487119932435,-54.315161080195985,2.421211998344177,7.364065491305897
S8_017,0.0,5.952875,audio,-45.45163799894958,-49.79112820292628,2.4212079639213537,13.176199986138533
W2_024,0.0,1.69975,audio,-40.35494887408088,-49.71234385172526,2.4142199260293595,15.341923606654547
S8_016,0.0,4.5005,audio,-46.88938802083333,-52.09280014038086,2.4142191148843217,15.661581587187598
S6_087,0.0,1.907,audio,-40.33933246073298,-46.14758535531851,2.4112992111108795,15.922091668921865
W1_064,0.0,1.5114375,audio,-32.45828267280629,-45.688124338785805,2.4103532472749913,18.401267635001368
W5_048,0.0,1.78475,audio,-43.394407808110955,-46.4216562906901,2.4103532472749913,13.332025581263665
W1_088,0.0,1.1311875,audio,-37.787623582688056,-48.3079719543457,2.41035300958859,18.599955230363065
W3_180,0.0,1.5580625,audio,-36.838053385416664,-50.54373264312744,2.409938189590533,12.62659612175284
W1_199,0.0,1.9106875,audio,-43.03288101276178,-50.161598443984985,2.402125611533801,17.01583945076117
W1_179,0.0,1.5589375,audio,-41.67444160657051,-48.96316719055176,2.402125611533801,13.737120206914753
W5_014,0.0,1.9451875,audio,-46.510411658653844,-52.218262672424316,2.402125611533801,11.263608282910566
W2_080,0.0,1.633625,audio,-39.54907975460123,-52.103616078694664,2.402125611533801,11.592160322076705
W2_219,0.0,2.7761875,audio,-46.37367566883993,-55.2872191535102,2.4014468088802663,14.393921841616748
W5_055,0.0,1.7280625,audio,-42.549748238800575,-49.82084274291992,2.401446020238687,11.388665432368947
S6_052,0.0,5.2575,audio,-49.60849126663498,-50.355450756144975,2.395725212234635,14.400983190264313
S6_015,0.0,3.4536875,audio,-46.91563349184783,-48.689942390688,2.389255922954259,15.440415317130565
S8_066,0.0,1.9403125,audio,-39.71226139658505,-45.6760190817026,2.3892386729902833,15.898752433705427
S6_069,0.0,2.3923125,audio,-41.10285368723849,-43.69120878922312,2.3830519985369563,15.569721772704192
S7_006,0.0,3.782375,audio,-46.263491030092595,-49.64811668395996,2.377260295818464,14.547821420916748
S7_032,0.0,2.782125,audio,-52.01998791591727,-56.0576149333607,2.377260295818464,15.456460597604437
W5_132,0.0,1.6619375,audio,-43.24179628670934,-51.48786290486654,2.3772596674929485,12.990416267584322
S7_026,0.0,2.659875,audio,-51.332045935150376,-54.59799159656871,2.377257782516401,15.446606010087239
W5_076,0.0,1.756375,audio,-40.85142100941051,-52.67040125528971,2.3751798993792685,14.283826908188093
W5_032,0.0,1.7469375,audio,-44.518523995535716,-51.50773366292318,2.371329327871314,15.696435242112772
S8_068,0.0,2.301125,audio,-44.62329313858696,-53.29193353652954,2.3709150740359886,16.009998345922313
W1_011,0.0,1.501875,audio,-36.67372395833333,-49.61962127685547,2.370913808966475,16.410855852893857
S5_120,0.0,2.540625,audio,-49.76178795521653,-52.80221496582031,2.364717722023587,12.105124380241604
S7_085,0.0,1.8294375,audio,-48.10047920935792,-52.84732937812805,2.3609741629200096,14.85598109116879
W1_041,0.0,1.3023125,audio,-39.46399113581731,-50.24514643351237,2.360000012420623,18.889928028278327
W1_141,0.0,1.673,audio,-36.024946201347305,-42.395385106404625,2.359999415353006,14.664710134968889
W2_171,0.0,1.9924375,audio,-43.6454440169598,-55.82692108154297,2.359999415353006,13.542713759757476
W1_063,0.0,1.4353125,audio,-38.015038384331596,-40.8829460144043,2.359999415353006,15.801984063494945
W1_211,0.0,1.8060625,audio,-41.850043702520715,-48.10057182312012,2.3583601326768395,15.725595400355973
S5_021,0.0,3.588375,audio,-52.10559932103064,-54.648209275870485,2.3569558892229594,17.04091033986694
S5_019,0.0,2.9345625,audio,-50.99610041595563,-49.99074835526316,2.3557470567535694,9.096699452549045
S5_069,0.0,1.6546875,audio,-46.0898496685606,-48.69766126360212,2.3499776492026596,9.738390102057089
S8_110,0.0,3.693375,audio,-45.671996739498645,-50.07532737995016,2.337053420620794,17.31827925428766
S6_098,0.0,2.6741875,audio,-43.589964448735955,-46.46536500113351,2.3346172110759698,17.136236887868623
W2_058,0.0,1.898,audio,-38.23917300575658,-47.28726005554199,2.3218451273077556,12.765232581064186
W3_179,0.0,1.633625,audio,-38.35886275402607,-43.86137390136719,2.3218451273077556,13.031747703332385
S6_070,0.0,2.8714375,audio,-48.09614206772648,-49.269065141677856,2.307736928785247,15.799354556095292
W2_218,0.0,2.10575,audio,-43.09253276806872,-51.77424430847168,2.305275714398109,14.086309236585599
W2_144,0.0,1.6996875,audio,-42.67845243566177,-52.46876017252604,2.3052749143436135,11.685013827343237
S8_048,0.0,2.6480625,audio,-48.17891362028302,-52.1643312242296,2.304533452298073,15.993486581295233
S7_120,0.0,2.2136875,audio,-49.85585318863122,-54.173519134521484,2.299835479861894,10.737128737293553
S7_122,0.0,2.4534375,audio,-54.63506457270408,-60.450695832570396,2.299832769623432,11.640308015231959
S7_055,0.0,3.561,audio,-48.643719276685395,-53.21281725565593,2.2938827337437377,14.293119032552227
W1_003,0.0,1.5399375,audio,-35.8603610744724,-41.826897939046226,2.2934942531292792,19.158911895577415
S5_124,0.0,3.645875,audio,-49.62607020547945,-51.194688252040315,2.292486911410477,14.263027499778488
S8_060,0.0,1.174875,audio,-45.52401342147436,-53.365722020467125,2.292485629773488,15.82425557808942
S5_039,0.0,3.814125,audio,-52.4001189304462,-55.63048763932853,2.2869520701385597,10.583507801991196
S6_046,0.0,3.895375,audio,-46.63878705929487,-49.795168950007515,2.2869520701385597,17.226535109432042
W2_192,0.0,2.124625,audio,-41.269862912735846,-51.186866066672586,2.286951461684173,15.296467451705006
W2_084,0.0,1.7658125,audio,-39.1597783147952,-49.84516270955404,2.286950853229786,13.951713759778814
S7_098,0.0,2.6865625,audio,-49.61073274860595,-52.38440280490451,2.286947202503464,15.793065320832428
S7_075,0.0,1.5885625,audio,-46.29655869202044,-55.02887641059028,2.286752138963515,13.775515345429785
W2_220,0.0,2.559,audio,-44.13078689575195,-55.27926966349284,2.2851437915954573,14.423091186935277
W3_059,0.0,1.6053125,audio,-38.53730347437888,-41.59346008300781,2.2851433933418113,13.129567189935113
W3_005,0.0,1.60525,audio,-37.027574243012424,-54.71844228108724,2.2799790376076072,14.581291319643963
W1_012,0.0,1.3783125,audio,-34.084019757699274,-45.7923215230306,2.2799790376076072,16.002931828068025
S8_102,0.0,2.2155625,audio,-44.3707154420045,-45.59885243007115,2.2799782629899594,18.268995471171237
W3_205,0.0,2.011375,audio,-40.08174702658582,-46.89551830291748,2.2799782629899594,15.641808026737175
W3_032,0.0,1.6241875,audio,-40.24879135320216,-53.5117769241333,2.269134045230502,13.38714449290935
W5_045,0.0,2.0774375,audio,-40.71358079176683,-47.85432052612305,2.269134045230502,13.944275703873455
W5_099,0.0,1.69975,audio,-43.894114774816174,-50.702691396077476,2.2663439825783,13.134972345775894
W2_023,0.0,1.4825,audio,-45.36566986908784,-54.08919016520182,2.2663439825783,15.670420542924136
S5_020,0.0,3.2263125,audio,-48.511120114164086,-50.70528439113072,2.264767814365158,17.65428843488334
W1_032,0.0,1.368875,audio,-35.29432667084854,-43.20599110921224,2.2508442804614557,16.085202078581254
W1_107,0.0,1.473375,audio,-33.77617121067177,-47.053986231486,2.250843805088654,17.351786321490668
S6_035,0.0,3.6918125,audio,-48.53364773882114,-52.27202320098877,2.250843805088654,16.498528190113504
W1_066,0.0,1.454375,audio,-38.77573073814655,-42.7292111714681,2.250843805088654,16.420451031021997
W1_140,0.0,1.5209375,audio,-41.249479594983555,-49.5975456237793,2.250843805088654,15.286414308269642
W2_067,0.0,1.7846875,audio,-41.94585838746489,-50.12150446573893,2.2486750530520068,12.888680656569882
W2_098,0.0,1.6525,audio,-41.04081143465909,-50.62149429321289,2.2486750530520068,14.816097428190204
W2_130,0.0,1.6996875,audio,-40.30741038602941,-45.01227315266927,2.2486744148526423,13.839617513696947
S6_088,0.0,2.03225,audio,-43.84561653325123,-49.669286287747894,2.2465968898634885,13.160679716794991
S5_112,0.0,2.366,audio,-46.874377801951475,-50.853062220982146,2.246270426067229,11.936387595107568
S8_092,0.0,3.0874375,audio,-47.96705918790453,-52.087200437273296,2.2452236715234886,18.345728341888712
W3_058,0.0,1.52025,audio,-37.99745579769737,-43.50369517008463,2.232285068918121,13.39194675833582
W3_019,0.0,1.6430625,audio,-35.23482457602896,-49.8804931640625,2.232285068918121,14.875628099634252
S5_079,0.0,1.2309375,audio,-44.92642038236789,-45.84222602844238,2.23162503333418,15.489166519249324
W5_182,0.0,2.02075,audio,-40.18937335628094,-49.25624148050944,2.225984897410908,14.44076028752655
S6_005,0.0,2.9873125,audio,-46.479789402173914,-49.00810219259823,2.217356834748017,10.61663706995488
W5_215,0.0,2.3229375,audio,-41.182448814655174,-46.88544518607004,2.214246212003173,14.062089401416015
S7_087,0.0,2.8095,audio,-48.946827735765126,-55.64439375504203,2.208953487432135,14.982860448505777
S7_082,0.0,1.509125,audio,-42.343484840645694,-49.199317932128906,2.202956626247121,13.444831023826346
W2_081,0.0,1.77525,audio,-42.13702872629916,-54.21012878417969,2.202956626247121,14.070430202753402
W3_088,0.0,1.5203125,audio,-39.32240375719572,-53.814074198404946,2.202956626247121,13.491790542663622
S6_004,0.0,3.6855625,audio,-44.96592881944444,-47.60321383322439,2.202095420265405,13.980755593851768
S8_018,0.0,4.255375,audio,-46.75739069835681,-52.37464959280832,2.1968718058096566,13.557112381981288
W3_044,0.0,1.586375,audio,-38.662904751375784,-52.964637756347656,2.1915993647524927,13.369561905394203
S7_086,0.0,1.973875,audio,-48.84830563927665,-54.95076560974121,2.190865536249674,13.713255578362258
W1_056,0.0,1.5969375,audio,-40.73257751464844,-48.90390682220459,2.1853808193223268,16.747348004803275
W5_040,0.0,1.964125,audio,-42.63503966039541,-50.81370417277018,2.1713779787089886,12.880029118404876
S8_089,0.0,2.1206875,audio,-44.56062979068396,-49.85869761875698,2.1664294389514116,17.822733484604896
W1_212,0.0,1.501875,audio,-40.46953450520834,-45.171765645345054,2.1664294389514116,15.034479110243986
S8_032,0.0,3.6494375,audio,-45.06114619006849,-49.36337411814723,2.1664294389514116,17.035956501139633
W1_014,0.0,1.406875,audio,-34.59034934618794,-43.35914611816406,2.16642818230038,15.633471666793568
W2_196,0.0,2.19075,audio,-46.61023562357306,-52.14551573533278,2.1664269256493482,13.449516547712967
S8_118,0.0,3.922375,audio,-49.30767199457908,-54.76908887665847,2.1664269256493482,14.358133264207806
S6_039,0.0,2.739875,audio,-44.94606096031022,-47.88463514822501,2.1642473158297926,16.64558846259866
W2_006,0.0,1.6430625,audio,-43.742598370807926,-48.774481773376465,2.1596572573725434,12.571882833292147
W1_166,0.0,1.454375,audio,-37.415143453663795,-47.27888107299805,2.1596569588387347,18.84331387001475
W1_149,0.0,1.3973125,audio,-37.53922991071428,-44.081315994262695,2.1596569588387347,15.502187207340096
W2_123,0.0,1.6808125,audio,-41.58834984188988,-51.13255945841471,2.1596566603049263,12.133078008240776
W1_015,0.0,1.3593125,audio,-34.67016960592831,-41.30447896321615,2.1586705665590538,14.789425814571505
W5_020,0.0,1.69975,audio,-42.854428998161765,-49.683406829833984,2.1586705665590538,12.635685048970156
S8_081,0.0,5.897375,audio,-39.722093485169495,-53.38075173695882,2.15866930148954,14.551796269404317
S8_103,0.0,2.9163125,audio,-47.537420403467465,-50.17037142240084,2.150019885624681,17.39622242715475
S6_043,0.0,3.87975,audio,-43.357462145618555,-46.62304200797245,2.1420442642541926,16.582825387895454
S6_042,0.0,3.7983125,audio,-46.76911492598684,-52.10276402064732,2.1420442642541926,17.535597855127293
W2_221,0.0,2.5684375,audio,-44.21792163180934,-53.001004219055176,2.141603707493539,15.368639576358447
W2_111,0.0,1.671375,audio,-41.59472363866018,-49.747982025146484,2.140999230835202,13.873919888582051
W2_224,0.0,2.7668125,audio,-45.46348995938628,-49.45786056518555,2.1368212815807386,15.516355850967265
W3_045,0.0,1.6619375,audio,-37.52523178652108,-47.95687993367513,2.1342876772906214,15.476663406727862
W5_206,0.0,2.3040625,audio,-46.59203464673913,-53.670422077178955,2.134287247117897,12.839802599034748
W2_191,0.0,2.0301875,audio,-41.63302897937192,-53.54164822896322,2.127930054326419,14.47496542672063
W1_022,0.0,1.6064375,audio,-38.14829192546584,-44.41063117980957,2.1212141331665286,16.694938827160186
W3_178,0.0,1.5675,audio,-34.801642739848724,-43.20648956298828,2.1212141331665286,14.17630623309529
S8_119,0.0,3.6078125,audio,-46.97242360630194,-53.39127575267445,2.1212130150650785,16.60441793647842
S8_049,0.0,2.752125,audio,-47.13167613636364,-51.25397332509359,2.1139023117231015,16.242709980756132
W2_213,0.0,2.0963125,audio,-42.13467726934524,-51.17108154296875,2.113901241273884,15.585199438923746
S5_064,0.0,3.4051875,audio,-51.82082225989736,-52.168013113516345,2.1120064685609985,13.889805239121934
S8_044,0.0,3.233125,audio,-43.47910216718266,-50.30454947731712,2.1120050977593925,17.51424906247962
W2_020,0.0,1.5108125,audio,-41.54426867756622,-50.94906361897787,2.108875347023129,10.865071227607501
W2_017,0.0,1.52975,audio,-42.68330333435458,-51.95719909667969,2.106038386211486,11.873493417167115
W2_016,0.0,1.5203125,audio,-39.86489386307566,-52.68772029876709,2.0968172151816136,14.833745656224501
W5_118,0.0,1.5864375,audio,-39.997543238993714,-56.54817581176758,2.0968172151816136,15.192585052440332
S7_017,0.0,4.4289375,audio,-50.601024619074494,-53.42177043241613,2.0934902418169625,9.15559843747663
S5_080,0.0,1.45875,audio,-43.19790774828767,-50.091893672943115,2.090213853277935,15.497090201767492
W2_173,0.0,1.756375,audio,-38.45205965909091,-41.568930308024086,2.084727328288249,13.613886107553903
S7_039,0.0,3.909625,audio,-48.786669796994886,-52.446979304722376,2.082783983680621,14.227773617653199
S7_093,0.0,4.0301875,audio,-47.970843672456574,-51.54723570081923,2.082783983680621,15.11746693280623
W5_053,0.0,1.6146875,audio,-43.24382824631211,-49.27490107218424,2.0826616508276468,11.744412832844198
S6_086,0.0,2.837,audio,-40.239054935079224,-46.2841979435512,2.0785666960923623,15.66675115313079
S8_055,0.0,2.9718125,audio,-47.38737636784512,-51.37841065724691,2.0774641104535965,16.4106213912877
S5_092,0.0,2.1594375,audio,-44.00106246383102,-47.440173387527466,2.0774628288166075,14.531269799552414
S8_094,0.0,2.2063125,audio,-54.56371517958145,-57.99131655693054,2.077461547179618,17.82752599966399
S7_115,0.0,3.3835,audio,-51.91547822670118,-54.985628962516785,2.077461547179618,14.501442773386358
S7_116,0.0,2.761,audio,-49.28870159646739,-53.953053734519266,2.0774589839056397,15.2917449574158
W1_036,0.0,1.3593125,audio,-40.02261173023897,-46.95437717437744,2.075470894688819,15.464250075127431
W2_208,0.0,2.2474375,audio,-43.59327690972222,-52.32707901000977,2.056004758463377,15.840753402112597
W2_207,0.0,1.8413125,audio,-45.02229110054348,-52.620055607386995,2.0560031307702227,14.122716141803306
W5_004,0.0,1.6525,audio,-40.737884706439395,-52.945515632629395,2.0560031307702227,13.328794871634255
W1_018,0.0,1.416375,audio,-42.74173360475352,-50.09550094604492,2.056002443085983,12.829366037737703
W2_034,0.0,1.586375,audio,-43.98754115074686,-52.82217979431152,2.0489165113368975,15.224882721614375
W5_058,0.0,1.813,audio,-45.351843059392266,-53.05317687988281,2.048581518429016,14.241069248651751
S6_020,0.0,3.096875,audio,-46.22412739415323,-48.87580062866211,2.041765907518343,15.68422913332595
W2_129,0.0,1.60525,audio,-41.809345885093165,-51.445501963297524,2.0345310855363423,12.47955788300004
W2_071,0.0,1.6430625,audio,-38.2915068835747,-47.354864756266274,2.0345310855363423,14.001959776066052
W2_158,0.0,2.001875,audio,-41.1073974609375,-48.9288215637207,2.034530447336978,13.040748778412862
S7_066,0.0,2.632125,audio,-47.72457224334601,-52.100955390930174,2.0319860003000696,15.64412191329756
S5_043,0.0,5.4049375,audio,-50.46515480324074,-51.80514426853346,2.026590155579266,15.277242258630242
W2_178,0.0,1.7658125,audio,-40.76271738170904,-50.128607432047524,2.0178797521570737,15.00535115625155
W2_198,0.0,3.1255625,audio,-45.783752246405754,-51.591650596031776,2.005957244511647,15.10644627668777
W3_036,0.0,1.6808125,audio,-39.19450160435268,-47.91013717651367,2.0045093065725537,12.726684459306252
W1_205,0.0,1.958125,audio,-40.2276611328125,-46.92904641893175,2.0045093065725537,15.81958751444331
S8_005,0.0,4.8890625,audio,-45.60720219836401,-50.935390145438056,2.00167707229906,16.93101033398952
W3_219,0.0,2.3701875,audio,-43.62826344936709,-49.94928526878357,2.00167707229906,16.251887988547004
S5_046,0.0,4.1953125,audio,-50.07816685267857,-51.66094115684773,1.9966971147239074,15.086099220105233
W3_070,0.0,1.388125,audio,-38.842025207958635,-49.9601682027181,1.9913596579095507,9.377472100029841
S6_051,0.0,4.35575,audio,-47.13563915567661,-49.34639090299606,1.9688574614082157,13.944935113726505
W2_165,0.0,1.671375,audio,-42.24650016373503,-47.50021616617838,1.9672486595541654,12.14645517981463
W5_073,0.0,1.510875,audio,-39.53087813017384,-52.60837936401367,1.9593145023244638,16.832673467076418
W1_059,0.0,1.31175,audio,-41.144848073711835,-50.007554054260254,1.9593145023244638,17.996894183940977
S8_002,0.0,3.099,audio,-46.5787109375,-50.36657987322126,1.9555973254333274,16.531260954260183
S8_090,0.0,2.2988125,audio,-44.62059273097826,-48.42433969598068,1.9555960687822957,18.176991353226807
S8_072,0.0,3.9408125,audio,-47.3121678696066,-51.224358916282654,1.9555935554802326,15.900196087355347
S5_087,0.0,1.957125,audio,-51.74606385522959,-52.027732133865356,1.9510009602221154,12.451797608354186
S7_041,0.0,3.5080625,audio,-50.0297197738604,-53.441287114070015,1.9502297113157188,8.275768801297374
W5_176,0.0,1.7375,audio,-42.3587436018319,-46.76154899597168,1.9468655192936892,13.197874968144362
W3_094,0.0,1.5391875,audio,-40.28450943587662,-50.01645278930664,1.9468655192936892,13.696844202146217
W2_137,0.0,1.7280625,audio,-41.765681448699425,-50.16496149698893,1.9468655192936892,13.318561267880245
S8_082,0.0,1.577375,audio,-47.21770853935918,-53.65040418836806,1.946428589221146,13.320477570881572
W2_107,0.0,1.548625,audio,-40.47721459173387,-52.45065180460612,1.9406286266735768,11.169393177847269
W1_135,0.0,1.3783125,audio,-40.13620216259058,-49.10873667399088,1.940628282831457,14.656286512650215
W2_041,0.0,1.916875,audio,-41.237388610839844,-52.26072463989258,1.9343109055415326,10.586043894458548
S7_092,0.0,3.0904375,audio,-46.65435376213592,-50.47983186141305,1.9322558494324937,13.398143936595096
W3_169,0.0,1.5675,audio,-37.84838400676752,-43.106449127197266,1.931827297579989,9.959910850354696
